Dte. Barri AEB SC Electors Votants Abstenció Nuls |Vots vàlids| Blancs ERC-AM BEC-ECG PSC-CP |BCN Cs| JUNTS PP CUP-AMUNT BCAP VOX PACMA EVE FC's PACT |UNIDOS SI| EB CNV PCPC P.D.S.J.E. PFiV PUM+J P-LIB |FE JONS| dCIDE |N P R S| |Partit més votat|
BARCELONA    1.142.444 756.007 386.437 2.012 753.995 2.625 160.990 156.157 138.748 99.494 78.957 37.745 29.335 28.230 8.723 6.359 1.886 1.145 695 567 432 383 371 317 215 194 146 131 93 57 ERC-AM
2 7 30 66 1.353 951 402 0 951 3 265 175 151 79 130 41 44 47 6 3 1 0 0 1 2 0 1 1 0 0 0 1 0 0 ERC-AM
2 7 30 67 1.066 735 331 1 734 3 149 173 113 79 82 34 34 53 5 6 2 0 0 0 0 0 0 0 0 0 1 0 0 0 BEC-ECG
2 7 30 68 1.106 798 308 1 797 4 169 185 98 89 127 33 37 45 4 1 2 0 0 0 0 0 1 0 0 1 1 0 0 0 BEC-ECG
2 7 30 69 925 703 222 3 700 2 146 143 87 90 113 35 27 40 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 7 31 70 888 647 241 1 646 3 127 124 71 90 93 43 40 40 6 4 2 2 0 0 0 0 0 0 0 1 0 0 0 0 ERC-AM
2 7 31 71 1.187 916 271 3 913 2 181 199 111 108 150 37 47 56 10 2 6 2 0 0 1 0 1 0 0 0 0 0 0 0 BEC-ECG
2 7 31 72 878 642 236 0 642 2 122 112 91 121 103 34 19 27 3 1 3 0 0 0 0 2 0 0 0 2 0 0 0 0 ERC-AM
2 7 32 73 1.118 776 342 1 775 2 130 182 109 99 0 25 33 52 10 2 2 0 129 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 7 32 74 772 547 225 1 546 5 95 121 86 78 78 17 23 30 8 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 7 32 75 813 597 216 0 597 3 108 127 93 77 89 24 29 40 3 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 BEC-ECG
