Dte. Barri AEB SC Electors Votants BCOMÚ-E CUP CILUS C`s |VOX - PFYV| CiU EV-AE EB ERC |FE de las JONS| LCN |Millor Barcelona| PP |SAIn | PACMA PCPC |PSC-CP | PH P-LIB PxC UPyD |UPDIC | Blancs Nuls
BARCELONA    1.161.140 703.590 176.612 51.945 989 77.272 1.520 159.393 5.684 1.957 77.120 455 99 2.626 61.004 166 5.720 656 67.489 439 273 1.617 811 286 6.363 3.094
2 8 37 86 982 633 117 43 1 74 1 215 6 3 58 2 1 7 53 0 6 0 30 0 0 1 1 0 8 6
2 8 37 87 1.017 662 110 56 0 87 3 224 7 1 54 0 0 2 60 0 9 0 32 0 0 0 0 0 13 4
2 8 38 88 1.190 770 141 55 0 59 1 313 1 3 76 0 0 0 63 0 2 0 39 1 0 0 1 0 12 3
2 8 38 89 1.337 833 190 68 1 104 0 266 7 2 73 2 0 2 48 0 7 0 43 0 0 2 2 0 11 5
2 8 38 90 1.141 689 168 66 0 62 5 181 6 3 79 0 0 0 65 0 5 0 36 0 0 0 2 1 8 2
2 8 39 91 1.249 774 192 75 1 90 1 207 1 3 86 0 0 0 38 0 11 0 55 2 1 0 0 1 7 3
2 8 39 92 1.224 744 184 74 1 74 1 197 7 1 82 0 0 1 57 0 2 0 53 0 0 1 2 0 1 6
2 8 40 93 1.155 724 158 63 0 63 3 204 5 2 97 0 0 2 63 0 2 0 50 0 0 0 0 0 10 2
2 8 40 94 1.080 688 168 66 0 56 2 223 2 2 82 0 0 0 46 0 3 0 30 0 0 1 0 1 5 1
2 8 40 95 1.072 678 126 56 0 88 0 195 6 4 88 0 0 1 53 0 3 0 52 0 0 2 1 0 3 0
2 8 40 96 1.021 603 142 52 0 52 0 168 4 2 76 0 0 0 45 0 6 0 50 0 0 0 0 0 3 3
2 8 40 97 760 475 97 53 0 42 0 130 4 2 62 1 0 7 34 0 4 0 31 0 0 1 0 1 6 0
2 8 41 98 1.101 624 118 53 0 50 3 198 8 1 91 0 0 2 45 0 5 0 37 0 0 0 1 0 6 6
2 8 41 99 1.078 662 116 53 1 61 5 233 5 3 78 1 0 0 54 1 5 0 38 0 0 1 0 1 4 2
2 8 41 100 1.070 708 114 55 0 75 0 234 8 5 105 0 0 3 56 0 2 0 40 0 0 0 2 1 6 2
2 8 41 101 1.551 919 168 57 3 74 2 361 4 2 91 0 0 2 81 0 4 0 48 1 0 1 2 2 12 4
2 8 42 102 1.073 735 122 56 0 79 2 282 6 2 75 0 0 0 66 0 8 0 26 1 0 2 0 0 7 1
2 8 42 103 1.220 743 149 54 1 83 0 227 9 2 89 0 0 5 63 0 9 0 43 0 0 0 1 0 4 4
2 8 42 104 851 557 87 28 1 51 3 234 2 2 61 0 0 1 44 1 3 1 37 0 0 0 0 0 1 0
2 8 42 105 1.451 894 158 67 2 120 0 283 6 0 92 0 0 7 67 0 4 1 71 0 1 1 0 3 11 0
2 8 43 106 1.002 636 121 35 0 65 5 242 3 5 56 0 0 2 55 0 1 0 38 0 0 2 1 0 5 0
2 8 43 107 1.261 877 112 57 0 104 2 350 0 2 85 0 0 1 95 0 5 0 46 2 0 0 0 0 9 7
2 8 43 108 1.211 790 116 30 0 100 0 312 2 3 47 0 0 0 109 0 2 0 54 0 0 0 0 0 12 3
